RANK,NAME,IMP_ATT,RUS_ATT,RUS_YDS,RUS_Y/A,LG,EXPLO,RUS_TD,REC,TGT,REC_YDS,Y/R,REC_TD,FL,G,YBCON,YBCON/ATT,YACON,YACON/ATT,BRKTKL,RZ TGT,RUS_YACON,SNAPS,GRZ_ATT,FPTS,FPTS/G
102.0,Emanuel Wilson,19.0,14.0,85.0,6.1,31.0,2.0,0.0,4.0,5.0,23.0,5.8,0.0,0.0,7.0,67.0,4.8,18.0,1.3,0.0,0.0,8.0,36.0,0.0,14.8,2.1
103.0,Keaontay Ingram,39.0,35.0,74.0,2.1,14.0,0.0,0.0,4.0,4.0,26.0,6.5,0.0,0.0,7.0,47.0,1.3,27.0,0.8,3.0,0.0,4.0,119.0,0.0,14.0,2.0
104.0,La'Mical Perine,27.0,22.0,77.0,3.5,10.0,0.0,0.0,3.0,5.0,33.0,11.0,0.0,0.0,5.0,34.0,1.5,43.0,2.0,1.0,0.0,7.0,59.0,0.0,14.0,2.8
105.0,Mike Boone,14.0,5.0,23.0,4.6,11.0,0.0,0.0,7.0,9.0,40.0,5.7,0.0,0.0,9.0,16.0,3.2,7.0,1.4,0.0,0.0,7.0,102.0,0.0,13.3,1.5
106.0,Eric Gray,24.0,17.0,48.0,2.8,12.0,0.0,0.0,6.0,7.0,22.0,3.7,0.0,0.0,14.0,26.0,1.5,22.0,1.3,1.0,0.0,4.0,65.0,0.0,13.0,0.9
107.0,Hunter Luepke,10.0,6.0,19.0,3.2,9.0,0.0,1.0,3.0,4.0,18.0,6.0,0.0,0.0,17.0,6.0,1.0,13.0,2.2,0.0,0.0,6.0,153.0,2.0,12.7,0.7
108.0,J.K. Dobbins,11.0,8.0,22.0,2.8,4.0,0.0,1.0,2.0,3.0,15.0,7.5,0.0,0.0,1.0,18.0,2.3,4.0,0.5,0.0,1.0,13.0,30.0,1.0,11.7,11.7
109.0,Gary Brightwell,16.0,9.0,19.0,2.1,5.0,0.0,0.0,5.0,7.0,47.0,9.4,0.0,0.0,4.0,7.0,0.8,12.0,1.3,1.0,0.0,13.0,41.0,0.0,11.6,2.9
110.0,Nick Bawden,5.0,2.0,4.0,2.0,3.0,0.0,1.0,3.0,3.0,21.0,7.0,0.0,0.0,16.0,1.0,0.5,3.0,1.5,0.0,0.0,5.0,127.0,1.0,11.5,0.7
111.0,Brandon Bolden,4.0,4.0,31.0,7.8,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,7.0,3.0,0.8,0.0,0.0,0.0,5.0,0.0,11.1,2.2
112.0,Chris Brooks,19.0,19.0,106.0,5.6,52.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,1.5,78.0,4.1,2.0,0.0,0.0,36.0,0.0,10.6,2.7
113.0,Dare Ogunbowale,15.0,8.0,35.0,4.4,17.0,0.0,0.0,2.0,7.0,18.0,9.0,0.0,0.0,10.0,20.0,2.5,15.0,1.9,1.0,0.0,0.0,108.0,0.0,10.3,1.0
114.0,C.J. Ham,10.0,1.0,7.0,7.0,7.0,0.0,0.0,7.0,9.0,25.0,3.6,0.0,0.0,17.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,216.0,0.0,10.2,0.6
115.0,Ty Montgomery II,15.0,3.0,9.0,3.0,7.0,0.0,0.0,5.0,12.0,40.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,36.0,0.0,9.9,0.8
116.0,DeeJay Dallas,19.0,10.0,36.0,3.6,8.0,0.0,0.0,6.0,9.0,26.0,4.3,0.0,2.0,17.0,29.0,2.9,7.0,0.7,1.0,0.0,7.0,96.0,0.0,8.2,0.5
117.0,Damien Williams,13.0,11.0,43.0,3.9,9.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,3.0,28.0,2.5,15.0,1.4,1.0,0.0,2.0,28.0,0.0,7.5,2.5
118.0,Michael Burton,10.0,7.0,9.0,1.3,4.0,0.0,0.0,3.0,3.0,8.0,2.7,0.0,0.0,17.0,2.0,0.3,7.0,1.0,0.0,1.0,1.0,189.0,0.0,6.7,0.4
119.0,Ke'Shawn Vaughn,29.0,24.0,42.0,1.8,9.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,5.0,18.0,0.8,24.0,1.0,4.0,1.0,0.0,60.0,1.0,6.4,1.3
120.0,Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,33.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,6.3,0.5
121.0,Khari Blasingame,14.0,8.0,26.0,3.3,6.0,0.0,0.0,3.0,6.0,2.0,0.7,0.0,0.0,16.0,11.0,1.4,15.0,1.9,0.0,1.0,0.0,186.0,0.0,5.8,0.4
122.0,Sean Tucker,17.0,15.0,23.0,1.5,7.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,5.0,11.0,0.7,12.0,0.8,1.0,0.0,1.0,32.0,0.0,5.2,1.0
123.0,Rashaad Penny,12.0,11.0,33.0,3.0,7.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,3.0,19.0,1.7,14.0,1.3,0.0,0.0,0.0,31.0,0.0,4.8,1.6
124.0,Alex Armah Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,4.3,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.3,0.6
125.0,Jashaun Corbin,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,12.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,4.3,1.4
126.0,Deon Jackson,20.0,14.0,16.0,1.1,7.0,0.0,0.0,5.0,6.0,14.0,2.8,0.0,2.0,2.0,4.0,0.3,12.0,0.9,0.0,0.0,5.0,52.0,1.0,4.0,2.0
127.0,Leonard Fournette,12.0,12.0,40.0,3.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1.7,20.0,1.7,0.0,0.0,0.0,26.0,1.0,4.0,2.0
128.0,Elijah Dotson,6.0,4.0,6.0,1.5,2.0,0.0,0.0,2.0,2.0,13.0,6.5,0.0,0.0,4.0,3.0,0.8,3.0,0.8,0.0,0.0,2.0,16.0,0.0,3.9,1.0
129.0,Jake Funk,3.0,2.0,10.0,5.0,7.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.2,3.2
130.0,Kenyan Drake,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,31.0,15.5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,0.0,3.1,1.0
131.0,Zonovan Knight,4.0,3.0,13.0,4.3,8.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,2.0,7.0,2.3,6.0,2.0,0.0,0.0,1.0,9.0,0.0,3.1,1.6
132.0,Anthony McFarland Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,5.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.1,1.0
133.0,Derrick Gore,3.0,3.0,26.0,8.7,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,7.3,4.0,1.3,0.0,0.0,0.0,24.0,1.0,2.6,0.5
134.0,Adam Prentice,5.0,2.0,12.0,6.0,7.0,0.0,0.0,2.0,3.0,12.0,6.0,0.0,1.0,13.0,10.0,5.0,2.0,1.0,0.0,0.0,0.0,125.0,0.0,2.4,0.2
135.0,Devine Ozigbo,4.0,3.0,5.0,1.7,4.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,2.0,2.0,0.7,3.0,1.0,1.0,0.0,0.0,8.0,0.0,2.3,1.2
136.0,Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,2.2,0.2
137.0,Chris Evans,3.0,2.0,12.0,6.0,7.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,7.0,7.0,3.5,5.0,2.5,0.0,0.0,0.0,24.0,0.0,2.1,0.3
138.0,Tyrion Davis-Price,6.0,6.0,21.0,3.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3,19.0,3.2,0.0,0.0,0.0,7.0,0.0,2.1,2.1
139.0,Zach Evans,9.0,9.0,19.0,2.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.3,7.0,0.8,1.0,0.0,0.0,16.0,0.0,1.9,0.5
140.0,Evan Hull,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7,1.7
141.0,Reggie Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,1.3,0.1
142.0,Kene Nwangwu,5.0,5.0,13.0,2.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.6,5.0,1.0,0.0,0.0,0.0,13.0,0.0,1.3,0.2
143.0,Jonathan Ward,3.0,3.0,11.0,3.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7,6.0,2.0,0.0,0.0,0.0,10.0,0.0,1.1,0.2
144.0,James Robinson,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0
145.0,Eno Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,J.J. Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.0,Austin Walter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.0,Travis Homer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
149.0,Qadree Ollison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150.0,Mike Weber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.0,Jacques Patrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.0,Patrick Laird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.0,Andrew Beck,18.0,5.0,3.0,0.6,2.0,0.0,1.0,11.0,13.0,55.0,5.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.0,JaMycal Hasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
155.0,Jaret Patterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.0,Mohamed Ibrahim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.0,Kirk Merritt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.0,Demetric Felton Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.0,Jermar Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,Julius Chestnut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
161.0,Troy Hairston II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,Aaron Shampklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.0,Tyreik McAllister,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,Brittain Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,DeWayne McBride,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.0,Xazavian Valladay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167.0,Kenny McIntosh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,Bryant Koback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.0,Malik Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,Hassan Haskins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,Ellis Merriweather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,Derek Parish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.0,Lew Nichols III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,SaRodorick Thompson Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
175.0,Robert Burns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,Owen Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,Jordan Mims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
178.0,Deneric Prince,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.0,Levi Bell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,Zavier Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,Hassan Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,Henry Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
183.0,Carlos Washington Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,Jack Colletto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.0,Tyler Badie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,Javian Hawkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,Ben Mason,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
188.0,Avery Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.0,Spencer Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,Sincere McCormick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.0,Snoop Conner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.0,Garrett Mills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.0,Jay Finley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.0,Shane Bannon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,Kenny Irons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.0,Anthony Alridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.0,Dantrell Savage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.0,Chad Simpson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,Samkon Gado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,Xavier Omon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.0,Madison Hedgecock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.0,Tarik Cohen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.0,Corey Clement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.0,Jeremy McNichols,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.0,Marlon Mack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.0,Taquan Mizzell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.0,Dwayne Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
209.0,J.P. Holtz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,Myles Gaskin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.0,Jason Cabinda,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.0,Godwin Igwebuike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
213.0,John Kelly Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.0,Nyheim Hines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.0,Brennan Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.0,Willie Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.0,Tim Flanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.0,Jonathan Williams,2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-0.2,-0.2
